x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1940, 1138, 15567, 6576, 3235, 13175
1620, 1125, 16559, 6803, 3438, 13176
1796, 1051, 16074, 6717, 3179, 13177
1263, 1073, 16708, 7198, 3534, 13178
2003, 1251, 15137, 6406, 3314, 13179
1815, 1201, 15608, 6627, 3242, 13180
1168, 1120, 17053, 7153, 3478, 13181
1926, 1051, 15065, 6068, 3159, 13182
1057, 1052, 17474, 7339, 3770, 13183
2044, 1225, 15518, 6632, 3262, 13184
1115, 1052, 18261, 7697, 3789, 13185
1983, 1138, 15296, 6538, 3200, 13186
1118, 1130, 16775, 8247, 26085, 13187
1135, 1052, 18563, 7770, 3723, 13188
2142, 1075, 15323, 6387, 3078, 13189
1155, 1052, 18506, 7656, 3622, 13190
1972, 1138, 15434, 6682, 3170, 13191
2095, 1125, 15219, 6544, 3420, 13192
1174, 1092, 17286, 7356, 3530, 13193
1174, 1051, 18474, 7642, 3863, 13194
1576, 1221, 15774, 6451, 3259, 13195
1286, 1053, 17958, 7541, 3696, 13196
814, 1127, 16141, 6771, 3384, 13197
1297, 1053, 17821, 7465, 3779, 13198
1697, 1126, 16821, 6921, 3451, 13199
1818, 1052, 16619, 6951, 3478, 13200
1306, 1246, 16155, 6799, 3428, 13201
1829, 1052, 16416, 6849, 3361, 13202
1840, 1052, 15855, 6731, 3289, 13203
1329, 1093, 16551, 7190, 3524, 13204
2102, 1052, 15307, 6577, 3188, 13205
1123, 1139, 16534, 6999, 3460, 13206
2168, 1052, 15107, 6371, 3269, 13207
1190, 1082, 17261, 7309, 3736, 13208
958, 1054, 17693, 7619, 3744, 13209
1018, 1052, 17579, 7352, 3620, 13210
2131, 1138, 14916, 6325, 3183, 13211
1140, 1130, 16352, 6883, 3450, 13212
1274, 1053, 18158, 7909, 3650, 13213
2142, 1139, 14992, 6586, 3364, 13214
823, 1099, 16028, 6865, 3455, 13215
1521, 1258, 15736, 6421, 3374, 13216
1912, 1202, 15241, 6342, 3293, 13217
2037, 1251, 15352, 6951, 3319, 13218
2187, 1052, 15194, 6454, 3259, 13219
1929, 1137, 15532, 6547, 3328, 13220
1675, 1126, 16744, 7029, 3426, 13221
2223, 1052, 15008, 6462, 3214, 13222
2010, 1073, 14806, 6406, 3170, 13223
1978, 1128, 15179, 6569, 3103, 13224
2242, 1052, 14672, 6241, 3043, 13225
1384, 1076, 16450, 7080, 3534, 13226
864, 1127, 16263, 6949, 3254, 13227
860, 1053, 17860, 8800, 27767, 13228
697, 1095, 15097, 6496, 3252, 13229
880, 1053, 17870, 7489, 3766, 13230
1263, 1054, 16734, 7327, 3516, 13231
963, 1128, 16160, 6898, 3473, 13232
1320, 1053, 17696, 7753, 3794, 13233
1482, 1096, 16758, 7056, 3447, 13234
1332, 1054, 17439, 7609, 3726, 13235
1343, 1054, 17286, 7402, 3863, 13236
1433, 1124, 16645, 6969, 3523, 13237
1355, 1055, 17482, 9011, 26957, 13238
1979, 1092, 15655, 6501, 3242, 13239
1957, 1054, 14924, 6317, 3055, 13240
902, 1253, 14602, 6165, 3138, 13241
1968, 1054, 15261, 6529, 3119, 13242
1938, 1249, 15032, 6401, 3181, 13243
1979, 1054, 15113, 6489, 3091, 13244
1521, 1125, 16472, 8002, 26201, 13245
646, 1055, 15201, 6663, 3247, 13246
2044, 1242, 15332, 6515, 3172, 13247
822, 1054, 17557, 7447, 3910, 13248
1543, 1125, 16359, 6919, 3476, 13249
1947, 1054, 15387, 6411, 3152, 13250
1998, 1242, 15132, 6560, 3236, 13251
2000, 1055, 14703, 6396, 3117, 13252
2123, 1054, 14924, 6574, 3296, 13253
1571, 1115, 16526, 6926, 3445, 13254
941, 1128, 16353, 6866, 3403, 13255
685, 1055, 15257, 7471, 24209, 13256
1455, 1124, 16102, 6888, 3405, 13257
726, 1055, 15108, 6540, 3290, 13258
1240, 1092, 16820, 7276, 3515, 13259
764, 1055, 15632, 6757, 3349, 13260
1526, 1115, 16415, 6820, 3589, 13261
1379, 1056, 17160, 7333, 3555, 13262
758, 1116, 14982, 6450, 3137, 13263
1402, 1056, 16670, 7068, 3517, 13264
1433, 1239, 15748, 6791, 3327, 13265
1414, 1056, 16693, 7083, 3424, 13266
1842, 1211, 15366, 7785, 24357, 13267
1425, 1056, 16437, 7118, 3418, 13268
1229, 1111, 16568, 7112, 3531, 13269
1448, 1057, 16349, 6898, 3449, 13270
2032, 1056, 14849, 6574, 3119, 13271
1637, 1116, 16984, 7178, 3436, 13272
2043, 1056, 14986, 6549, 3217, 13273
1527, 1249, 15210, 6202, 3375, 13274
2134, 1055, 15375, 6459, 3482, 13275
1780, 1079, 16078, 6664, 3341, 13276
1436, 1056, 16437, 7110, 3516, 13277
1262, 1111, 16216, 7027, 3438, 13278
1470, 1057, 16216, 7048, 3422, 13279
1163, 1111, 17164, 6954, 3499, 13280
1481, 1057, 16530, 7141, 3557, 13281
1504, 1057, 16522, 6983, 3478, 13282
1548, 1057, 16546, 6989, 3578, 13283
1609, 1164, 16170, 6777, 3363, 13284
658, 1109, 15716, 6656, 3380, 13285
1410, 1239, 15719, 7828, 23928, 13286
2156, 1056, 14541, 7494, 22537, 13287
992, 1057, 17240, 7142, 3591, 13288
1471, 1115, 15998, 6774, 3447, 13289
1823, 1080, 15958, 6723, 3223, 13290
1145, 1058, 18509, 7684, 3603, 13291
2046, 1111, 15210, 6548, 3224, 13292
1165, 1058, 18625, 7715, 3665, 13293
1234, 1236, 15833, 6650, 3545, 13294
1526, 1057, 16775, 7226, 3724, 13295
1328, 1228, 16207, 6765, 3374, 13296
1537, 1058, 16620, 7058, 3607, 13297
1761, 1164, 15883, 6639, 3260, 13298
1538, 1077, 16763, 7188, 3546, 13299
1860, 1108, 15673, 6644, 3220, 13300
1582, 1058, 16757, 7291, 3682, 13301
925, 1099, 17584, 8811, 27521, 13302
1372, 1114, 16353, 7006, 3659, 13303
1593, 1058, 16893, 8154, 20926, 13304
1080, 1101, 17090, 7240, 3476, 13305
941, 1204, 14992, 6369, 3237, 13306
1604, 1058, 16975, 7094, 3674, 13307
1837, 1164, 15494, 6589, 3311, 13308
1189, 1236, 15468, 6459, 3150, 13309
1615, 1058, 17116, 7461, 3653, 13310
1696, 1164, 15826, 6525, 3211, 13311
1944, 1240, 15377, 6431, 3224, 13312
1637, 1058, 16874, 7221, 3688, 13313
805, 1165, 15855, 6426, 3397, 13314
1217, 1207, 15827, 6804, 3508, 13315
2053, 1057, 14886, 6402, 3234, 13316
2178, 1057, 15013, 6487, 3119, 13317
890, 1059, 17977, 7619, 3770, 13318
2128, 1239, 15788, 6817, 3386, 13319
948, 1058, 17535, 7365, 3726, 13320
1416, 1230, 15713, 6702, 3353, 13321
968, 1059, 17668, 7527, 3693, 13322
996, 1166, 16120, 6962, 3306, 13323
1135, 1082, 17064, 7238, 3528, 13324
1438, 1211, 16293, 6800, 3282, 13325
1626, 1058, 17216, 7139, 3574, 13326
1869, 1165, 16027, 6553, 3149, 13327
1587, 1086, 16448, 6979, 3478, 13328
1670, 1059, 17234, 7060, 3506, 13329
756, 1082, 14653, 6579, 3339, 13330
1682, 1059, 16997, 7000, 3519, 13331
718, 1116, 16866, 7374, 3578, 13332
1693, 1059, 17281, 7102, 3526, 13333
1504, 1115, 15890, 6812, 3491, 13334
2074, 1059, 15203, 6630, 3289, 13335
1973, 1101, 15530, 6523, 3286, 13336
841, 1087, 16379, 7053, 3448, 13337
656, 1061, 15908, 6843, 3414, 13338
1090, 1120, 16452, 6849, 3476, 13339
696, 1060, 15980, 8155, 25297, 13340
1283, 1246, 15430, 6448, 3259, 13341
850, 1059, 17052, 7228, 3639, 13342
767, 1111, 14849, 6507, 3391, 13343
870, 1059, 17865, 7423, 3734, 13344
1897, 1099, 15502, 6514, 3237, 13345
1951, 1119, 15968, 6804, 3152, 13346
1715, 1059, 15857, 6753, 3382, 13347
1035, 1119, 16327, 6892, 3458, 13348
1737, 1059, 15955, 7890, 23422, 13349
2126, 1082, 15166, 7475, 22205, 13350
1748, 1060, 15937, 6596, 3412, 13351
1261, 1246, 15767, 6617, 3443, 13352
1769, 1060, 15935, 6639, 3352, 13353
1703, 1116, 16877, 7065, 3434, 13354
1793, 1202, 15594, 6602, 3298, 13355
1868, 1060, 16904, 8514, 26522, 13356
2016, 1083, 14743, 6452, 3356, 13357
2025, 1233, 14889, 6498, 3268, 13358
2085, 1059, 15184, 6550, 3174, 13359
676, 1061, 15153, 6553, 3477, 13360
1218, 1073, 17375, 7524, 3658, 13361
918, 1243, 15035, 6046, 3059, 13362
1068, 1061, 17555, 7286, 3811, 13363
2139, 1111, 15058, 6448, 3244, 13364
1124, 1062, 17378, 7178, 3495, 13365
836, 1214, 15656, 6432, 3323, 13366
1758, 1060, 15628, 6663, 3361, 13367
2232, 1112, 15218, 6475, 3257, 13368
1812, 1061, 15808, 6676, 3282, 13369
2081, 1208, 15054, 6181, 3137, 13370
1823, 1061, 16513, 6848, 3349, 13371
1642, 1239, 15316, 6275, 3204, 13372
1834, 1061, 15957, 6702, 3307, 13373
1620, 1106, 16709, 7120, 3485, 13374
1647, 1211, 15642, 6569, 3270, 13375
1878, 1060, 15589, 6532, 3289, 13376
1900, 1061, 16872, 6963, 3329, 13377
773, 1244, 15726, 6764, 3295, 13378
1922, 1061, 15270, 6514, 3162, 13379
658, 1120, 14974, 6391, 3250, 13380
736, 1061, 15214, 6268, 3443, 13381
1024, 1062, 17804, 7484, 3615, 13382
2175, 1112, 14700, 6333, 3130, 13383
1035, 1062, 17175, 7339, 3659, 13384
1685, 1239, 15823, 6515, 3351, 13385
1080, 1062, 17122, 7285, 3617, 13386
1910, 1081, 16064, 6935, 3419, 13387
1102, 1061, 17554, 7348, 3522, 13388
1118, 1244, 15939, 6493, 3442, 13389
1224, 1063, 17987, 7494, 3718, 13390
1844, 1117, 15537, 6577, 3116, 13391
1302, 1063, 17421, 8803, 27489, 13392
1024, 1081, 16983, 7162, 3553, 13393
2106, 1062, 15038, 6480, 3301, 13394
2057, 1113, 15342, 6344, 3211, 13395
2168, 1062, 15081, 6317, 3230, 13396
1057, 1062, 17223, 8644, 26473, 13397
991, 1119, 16269, 6969, 3417, 13398
1113, 1062, 17050, 7094, 3624, 13399
2222, 1117, 15161, 6695, 3189, 13400
1174, 1062, 17855, 7526, 3604, 13401
1444, 1105, 16549, 6898, 3407, 13402
1246, 1063, 17024, 7481, 3751, 13403
1151, 1073, 17781, 7247, 3599, 13404
1258, 1063, 17014, 8727, 26818, 13405
2185, 1118, 15144, 6270, 3217, 13406
1280, 1062, 17776, 7556, 3762, 13407
803, 1214, 15435, 6271, 3220, 13408
1313, 1063, 18300, 7836, 3877, 13409
1532, 1106, 16373, 6992, 3531, 13410
1336, 1064, 17218, 7524, 3689, 13411
667, 1079, 15047, 6485, 3245, 13412
920, 1065, 18229, 7607, 3821, 13413
1477, 1086, 16331, 7006, 3476, 13414
1235, 1063, 17935, 7547, 3772, 13415
1554, 1202, 16200, 6671, 3325, 13416
1952, 1064, 15297, 6603, 3117, 13417
1422, 1105, 16583, 6970, 3493, 13418
1963, 1063, 15139, 6425, 3216, 13419
1924, 1109, 16206, 6717, 3282, 13420
1984, 1064, 15026, 6432, 3148, 13421
1615, 1077, 17145, 8416, 27049, 13422
1995, 1064, 15147, 6461, 3140, 13423
2005, 1064, 14915, 6410, 3103, 13424
1029, 1205, 16343, 6732, 3475, 13425
2128, 1064, 15261, 7707, 23474, 13426
1488, 1086, 16723, 6944, 3465, 13427
2205, 1063, 15057, 6478, 3200, 13428
2223, 1063, 14975, 7563, 23023, 13429
1308, 1073, 17603, 7447, 3859, 13430
2242, 1064, 15080, 6450, 3194, 13431
2134, 1231, 14331, 6567, 3287, 13432
860, 1065, 17578, 7570, 3813, 13433
824, 1110, 15901, 6881, 3437, 13434
899, 1065, 17973, 7639, 3788, 13435
1322, 1237, 16226, 6736, 3280, 13436
1358, 1065, 17100, 7228, 3535, 13437
728, 1110, 15311, 6421, 3528, 13438
2026, 1065, 15036, 6359, 3112, 13439
2146, 1231, 15257, 6700, 3315, 13440
1903, 1109, 16096, 6658, 3257, 13441
765, 1066, 15533, 6629, 3368, 13442
1362, 1075, 17061, 7070, 3531, 13443
803, 1066, 16156, 6916, 3627, 13444
733, 1236, 14930, 6423, 3334, 13445
1379, 1065, 16517, 6925, 3443, 13446
863, 1108, 16016, 6917, 3312, 13447
1422, 1066, 16549, 7162, 3445, 13448
718, 1104, 14708, 6246, 3158, 13449
1444, 1066, 16225, 6893, 3436, 13450
1906, 1071, 16700, 7518, 3652, 13451
1455, 1066, 16383, 6955, 3467, 13452
1487, 1066, 15803, 6638, 3233, 13453
1411, 1105, 15962, 6985, 3470, 13454
2048, 1066, 15169, 6388, 3166, 13455
2021, 1074, 15038, 6363, 3173, 13456
996, 1243, 14874, 6364, 3254, 13457
1701, 1230, 15339, 6556, 3233, 13458
1811, 1117, 15653, 6665, 3224, 13459
1890, 1202, 15343, 6442, 3167, 13460
706, 1066, 15119, 6630, 3216, 13461
1763, 1107, 15857, 6689, 3214, 13462
1949, 1212, 15056, 6356, 3258, 13463
726, 1066, 14942, 6503, 3349, 13464
1471, 1230, 15711, 6570, 3350, 13465
975, 1067, 17123, 7093, 3557, 13466
1368, 1085, 16941, 7072, 3362, 13467
935, 1233, 15467, 6557, 3309, 13468
986, 1067, 16922, 7247, 3505, 13469
1825, 1201, 15367, 6700, 3297, 13470
1510, 1067, 16406, 7124, 3542, 13471
1389, 1105, 16386, 6967, 3486, 13472
1521, 1067, 16493, 7006, 3470, 13473
2145, 1103, 15234, 6555, 3239, 13474
1543, 1067, 17093, 7296, 3589, 13475
1549, 1077, 16649, 7129, 3559, 13476
1576, 1068, 17278, 8092, 3790, 13477
735, 1072, 15658, 6558, 3563, 13478
2058, 1067, 14926, 6278, 3158, 13479
2107, 1108, 15085, 6626, 3194, 13480
2069, 1067, 14726, 7534, 22806, 13481
1871, 1090, 15558, 6622, 3189, 13482
1040, 1110, 16558, 6903, 3484, 13483
2159, 1067, 14679, 6277, 3304, 13484
1145, 1235, 16140, 6827, 3397, 13485
953, 1069, 17661, 7506, 3583, 13486
1680, 1154, 15611, 6515, 3164, 13487
1565, 1067, 16842, 8596, 26214, 13488
1735, 1155, 15561, 6583, 3278, 13489
952, 1204, 16079, 8083, 24942, 13490
1621, 1068, 16829, 7180, 3671, 13491
1691, 1155, 15803, 6729, 3305, 13492
1018, 1110, 16611, 6978, 3526, 13493
1643, 1068, 16900, 7282, 3705, 13494
1052, 1091, 16640, 7178, 3559, 13495
1665, 1068, 17173, 7281, 3683, 13496
1843, 1154, 15296, 6599, 3236, 13497
1449, 1115, 16184, 6824, 3270, 13498
2177, 1068, 15250, 6494, 3455, 13499
1746, 1155, 15867, 6453, 3322, 13500
804, 1077, 15824, 6766, 3564, 13501
1687, 1068, 17192, 7031, 3583, 13502
1449, 1211, 15716, 6801, 3426, 13503
1720, 1069, 16497, 6922, 3358, 13504
805, 1155, 15749, 6678, 3361, 13505
1771, 1239, 15325, 6220, 3272, 13506
1731, 1069, 16232, 6901, 3407, 13507
768, 1155, 14935, 6480, 3235, 13508
1742, 1069, 16253, 6872, 3326, 13509
2068, 1113, 15026, 6370, 3210, 13510
1753, 1069, 15774, 6614, 3276, 13511
1074, 1090, 16899, 7245, 3503, 13512
1427, 1115, 16350, 6816, 3479, 13513
2196, 1068, 15294, 6575, 3323, 13514
2213, 1090, 14786, 7666, 22934, 13515
707, 1111, 14440, 6321, 3163, 13516
2251, 1069, 15280, 6418, 3279, 13517
685, 1235, 15997, 6594, 3206, 13518
870, 1070, 17176, 7148, 3505, 13519
1854, 1155, 15640, 6459, 3281, 13520
776, 1083, 15562, 6751, 3358, 13521
1901, 1239, 14869, 6371, 3296, 13522
909, 1069, 17682, 8903, 27921, 13523
1284, 1111, 16412, 7013, 3411, 13524
1775, 1070, 15970, 6673, 3433, 13525
1681, 1078, 17112, 7187, 3521, 13526
1785, 1070, 15859, 6732, 3356, 13527
2000, 1111, 15344, 6630, 3119, 13528
1818, 1070, 16026, 6668, 3243, 13529
1883, 1070, 16586, 6912, 3516, 13530
760, 1206, 14532, 6269, 3139, 13531
1894, 1070, 16210, 6879, 3394, 13532
1240, 1111, 16495, 7071, 3367, 13533
2090, 1069, 15081, 6654, 3210, 13534
2094, 1079, 14934, 6433, 3248, 13535
832, 1071, 16338, 6945, 3630, 13536
1663, 1239, 15349, 6268, 3225, 13537
850, 1071, 17060, 7225, 3666, 13538
1461, 1076, 16387, 7031, 3522, 13539
1008, 1071, 16853, 7217, 3714, 13540
963, 1108, 16619, 6950, 3533, 13541
1097, 1072, 17809, 7564, 3779, 13542
714, 1238, 14558, 6204, 3266, 13543
1163, 1071, 18226, 7551, 3579, 13544
896, 1108, 17506, 7331, 3745, 13545
1840, 1071, 16685, 7125, 3446, 13546
786, 1077, 15684, 6715, 3379, 13547
1850, 1070, 15622, 6748, 3294, 13548
1772, 1164, 15712, 6452, 3301, 13549
1861, 1071, 16354, 6972, 3473, 13550
656, 1073, 15664, 6794, 3380, 13551
2100, 1181, 14987, 6440, 3213, 13552
990, 1157, 15806, 7954, 24738, 13553
676, 1072, 15137, 6474, 3245, 13554
1965, 1203, 15086, 6407, 3206, 13555
755, 1072, 15267, 6605, 3275, 13556
1838, 1108, 15656, 6710, 3198, 13557
775, 1072, 15718, 6797, 3373, 13558
813, 1071, 16406, 6934, 3552, 13559
752, 1235, 14347, 6020, 3142, 13560
1019, 1071, 17065, 8433, 26586, 13561
2044, 1131, 14712, 6350, 3241, 13562
1040, 1072, 17181, 7206, 3582, 13563
1074, 1071, 17736, 8835, 27091, 13564
1040, 1128, 15341, 6401, 3232, 13565
1129, 1072, 17131, 7026, 3456, 13566
1174, 1130, 16903, 7164, 3539, 13567
1206, 1072, 17323, 7581, 3684, 13568
1218, 1130, 16199, 6861, 3365, 13569
1927, 1072, 15532, 6383, 3236, 13570
1718, 1164, 15751, 6721, 3338, 13571
1311, 1160, 16574, 6769, 3393, 13572
1141, 1072, 18004, 7402, 3562, 13573
1892, 1127, 15749, 7839, 24376, 13574
1196, 1073, 17474, 7240, 3784, 13575
1571, 1192, 16060, 6719, 3434, 13576
1252, 1073, 17015, 7375, 3685, 13577
2203, 1128, 14991, 6355, 3180, 13578
1285, 1072, 18066, 7543, 3772, 13579
1330, 1073, 17016, 8594, 26553, 13580
656, 1242, 16362, 6458, 3341, 13581
1239, 1188, 15919, 6835, 3377, 13582
1366, 1181, 15914, 6739, 3515, 13583
1631, 1125, 16641, 7047, 3482, 13584
758, 1128, 15174, 6718, 3287, 13585
1958, 1073, 15335, 6498, 3137, 13586
1968, 1073, 14976, 6523, 3107, 13587
2167, 1073, 14440, 6344, 3278, 13588
958, 1195, 16188, 6805, 3493, 13589
796, 1160, 15083, 6468, 3317, 13590
1274, 1073, 17133, 7080, 3564, 13591
1341, 1074, 17486, 7474, 3862, 13592
863, 1243, 14861, 6236, 3082, 13593
902, 1157, 16075, 6791, 3458, 13594
2223, 1074, 14933, 6274, 3418, 13595
974, 1242, 16019, 6568, 3245, 13596
1928, 1193, 15007, 6489, 3175, 13597
1352, 1075, 16680, 7233, 3652, 13598
2241, 1074, 14970, 6409, 3201, 13599
885, 1243, 14395, 5935, 3002, 13600
2102, 1163, 15212, 6608, 3114, 13601
1800, 1135, 15940, 7852, 25116, 13602
841, 1076, 16290, 7021, 3399, 13603
860, 1076, 16365, 7048, 3492, 13604
2242, 1181, 14784, 6479, 3210, 13605
1162, 1130, 17029, 8418, 26339, 13606
1625, 1135, 17002, 6964, 3387, 13607
726, 1077, 15143, 6584, 3439, 13608
2009, 1166, 15684, 6499, 3252, 13609
766, 1077, 14564, 6178, 3102, 13610
1345, 1199, 15522, 6505, 3254, 13611
1406, 1076, 17060, 6999, 3501, 13612
1987, 1166, 15046, 6392, 3083, 13613
1428, 1076, 16524, 6980, 3492, 13614
1658, 1135, 16532, 6917, 3405, 13615
1439, 1076, 16568, 7123, 3432, 13616
1725, 1136, 16272, 6854, 3437, 13617
1483, 1076, 16236, 7163, 3398, 13618
1571, 1077, 16879, 7113, 3881, 13619
996, 1129, 15984, 6844, 3487, 13620
1582, 1077, 16646, 7060, 3564, 13621
1389, 1162, 16851, 6943, 3451, 13622
1604, 1077, 16836, 7291, 3720, 13623
1051, 1129, 16102, 7006, 3383, 13624
1637, 1078, 16814, 7131, 3685, 13625
2160, 1131, 15196, 6626, 3285, 13626
2046, 1076, 14772, 6605, 3109, 13627
1809, 1192, 15487, 6638, 3260, 13628
2073, 1077, 15050, 6354, 3159, 13629
1074, 1129, 16544, 7080, 3464, 13630
646, 1079, 15601, 6621, 3174, 13631
2126, 1128, 15223, 6386, 3083, 13632
914, 1079, 17639, 7454, 3680, 13633
1383, 1133, 15757, 6737, 3458, 13634
1670, 1154, 15869, 6568, 3301, 13635
925, 1078, 17569, 7487, 3691, 13636
1504, 1134, 15901, 6773, 3434, 13637
1648, 1078, 17250, 8529, 26595, 13638
907, 1166, 16335, 6902, 3597, 13639
1670, 1078, 17317, 7317, 3719, 13640
689, 1134, 14346, 6130, 3083, 13641
1704, 1078, 16636, 7096, 3505, 13642
1223, 1197, 16083, 6840, 3365, 13643
1726, 1078, 16370, 6801, 3411, 13644
1257, 1121, 16302, 7112, 3404, 13645
1737, 1078, 15798, 6758, 3307, 13646
948, 1079, 17288, 7591, 3632, 13647
885, 1166, 16243, 6884, 3387, 13648
1747, 1078, 15777, 6556, 3253, 13649
1527, 1134, 16406, 6787, 3533, 13650
1769, 1079, 15680, 6586, 3299, 13651
1994, 1120, 15056, 6399, 3316, 13652
1812, 1079, 15681, 6827, 3352, 13653
2083, 1078, 14783, 6410, 3203, 13654
1834, 1080, 15610, 6776, 3266, 13655
786, 1121, 15232, 7895, 24528, 13656
1844, 1080, 15539, 6731, 3244, 13657
1538, 1153, 16492, 6574, 3461, 13658
1855, 1080, 15613, 6560, 3316, 13659
1763, 1126, 15815, 6845, 3394, 13660
1888, 1080, 16431, 6844, 3347, 13661
1571, 1134, 16630, 6874, 3548, 13662
2196, 1079, 15188, 6466, 3220, 13663
2143, 1121, 14377, 6512, 3225, 13664
1740, 1164, 15461, 6596, 3272, 13665
1013, 1081, 16935, 7191, 3686, 13666
2004, 1157, 15235, 6402, 3295, 13667
1035, 1081, 16683, 7358, 3614, 13668
1046, 1157, 16549, 6914, 3396, 13669
1069, 1081, 17538, 7185, 3660, 13670
1080, 1081, 16269, 6841, 3399, 13671
2105, 1080, 15080, 6528, 3282, 13672
1987, 1185, 15115, 6578, 3064, 13673
2232, 1080, 15123, 7477, 22914, 13674
834, 1127, 15568, 6232, 3347, 13675
2251, 1080, 14701, 6360, 3101, 13676
1956, 1129, 15546, 6393, 3273, 13677
2072, 1124, 14815, 7451, 23170, 13678
827, 1165, 14940, 6095, 3157, 13679
716, 1082, 14256, 6209, 3115, 13680
1795, 1126, 15716, 6655, 3275, 13681
851, 1081, 16649, 7072, 3419, 13682
1859, 1127, 15427, 6528, 3170, 13683
1046, 1081, 17190, 7193, 3638, 13684
2213, 1123, 14898, 6312, 3186, 13685
1102, 1082, 16819, 7166, 3498, 13686
1449, 1134, 15864, 6840, 3425, 13687
749, 1156, 15385, 6385, 3156, 13688
1124, 1082, 17351, 7317, 3596, 13689
1123, 1120, 16979, 7167, 3659, 13690
1168, 1082, 17621, 7256, 3586, 13691
1134, 1120, 16543, 7164, 3463, 13692
1290, 1082, 17150, 7177, 3579, 13693
1179, 1121, 16619, 7117, 3461, 13694
1952, 1082, 15247, 6664, 3236, 13695
681, 1151, 15077, 6594, 3363, 13696
1973, 1082, 15603, 6466, 3249, 13697
1273, 1169, 15992, 6996, 3393, 13698
1686, 1126, 16792, 7029, 3383, 13699
1383, 1191, 15996, 6849, 3314, 13700
813, 1082, 16037, 6800, 3598, 13701
1212, 1083, 17084, 7215, 3613, 13702
1982, 1232, 14852, 6429, 3322, 13703
1251, 1188, 16279, 7088, 3457, 13704
1983, 1120, 15176, 6470, 3234, 13705
1235, 1082, 16839, 7267, 3530, 13706
1793, 1183, 15740, 6267, 3307, 13707
1268, 1083, 16746, 7055, 3559, 13708
1931, 1082, 15860, 6930, 3400, 13709
1942, 1082, 15205, 6484, 3186, 13710
2026, 1083, 14902, 6519, 3252, 13711
2165, 1169, 15609, 6522, 3356, 13712
858, 1157, 16238, 6868, 3469, 13713
2083, 1124, 14855, 6440, 3225, 13714
677, 1084, 15001, 6551, 3219, 13715
2136, 1084, 14999, 6421, 3028, 13716
979, 1233, 15736, 6598, 3329, 13717
1982, 1157, 15349, 6494, 3258, 13718
2168, 1084, 15034, 6374, 3215, 13719
1129, 1129, 16322, 6830, 3392, 13720
2186, 1084, 14672, 6286, 3212, 13721
1379, 1085, 16554, 7158, 3470, 13722
1416, 1172, 16103, 6792, 3484, 13723
1565, 1163, 16681, 6984, 3411, 13724
1389, 1085, 16163, 7010, 3754, 13725
758, 1172, 15150, 6430, 3316, 13726
2010, 1130, 15138, 6519, 3188, 13727
1400, 1085, 16684, 8308, 25615, 13728
847, 1233, 15705, 6453, 3244, 13729
1466, 1163, 15970, 6822, 3381, 13730
897, 1128, 16030, 6771, 3435, 13731
1411, 1085, 16319, 6964, 3463, 13732
1422, 1086, 16610, 6986, 3436, 13733
719, 1127, 15708, 6596, 3220, 13734
1444, 1086, 16273, 6955, 3456, 13735
1157, 1158, 16113, 6861, 3424, 13736
1532, 1086, 16558, 6925, 3785, 13737
854, 1128, 16112, 6813, 3313, 13738
2066, 1085, 14657, 6378, 3079, 13739
2158, 1085, 14905, 6382, 3212, 13740
2223, 1085, 14772, 6519, 3497, 13741
858, 1234, 16006, 6592, 3245, 13742
1939, 1193, 15239, 6609, 3373, 13743
1701, 1192, 15496, 6492, 3307, 13744
860, 1087, 16529, 6747, 3474, 13745
880, 1157, 16471, 8172, 25959, 13746
880, 1087, 17216, 7189, 3623, 13747
1256, 1159, 16040, 6940, 3512, 13748
1510, 1086, 16172, 7039, 4055, 13749
952, 1128, 15993, 6843, 3414, 13750
1521, 1086, 16642, 8342, 25974, 13751
1389, 1124, 16055, 6997, 3862, 13752
1565, 1087, 17008, 8292, 26462, 13753
1532, 1125, 16804, 7110, 3751, 13754
1609, 1087, 16629, 7015, 3571, 13755
1444, 1124, 16012, 6850, 3412, 13756
1621, 1087, 16909, 7145, 3570, 13757
1631, 1087, 16588, 7018, 3625, 13758
1251, 1111, 16426, 7097, 3418, 13759
1184, 1187, 16146, 6609, 3351, 13760
1603, 1115, 16477, 7038, 3499, 13761
766, 1088, 14980, 6365, 3163, 13762
1488, 1124, 16770, 6940, 3378, 13763
804, 1088, 16322, 7941, 25513, 13764
1118, 1110, 16619, 6866, 3429, 13765
976, 1088, 16870, 7145, 3542, 13766
738, 1116, 15110, 7688, 23827, 13767
1676, 1088, 16787, 7026, 3629, 13768
1007, 1148, 16254, 6720, 3516, 13769
1687, 1088, 17093, 6945, 3415, 13770
814, 1116, 16012, 6819, 3456, 13771
1720, 1088, 16686, 6920, 3561, 13772
1245, 1178, 16096, 6915, 3277, 13773
1753, 1088, 15675, 6649, 3323, 13774
930, 1147, 16563, 6964, 3530, 13775
1774, 1088, 15885, 6697, 3251, 13776
2088, 1088, 15258, 6442, 3254, 13777
1317, 1111, 15401, 6478, 3131, 13778
687, 1089, 14589, 6349, 3122, 13779
954, 1089, 17209, 7326, 3608, 13780
1664, 1145, 16611, 7026, 3342, 13781
1742, 1088, 16185, 6584, 3360, 13782
1196, 1111, 16407, 7143, 3480, 13783
1796, 1088, 15804, 6830, 3456, 13784
2025, 1176, 15528, 6413, 3300, 13785
