x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1114, 1091, 14721, 6541, 2947, 13650
1676, 1228, 16281, 6828, 3373, 13651
664, 1191, 13905, 6042, 2967, 13652
1567, 1189, 15519, 6263, 3089, 13653
1194, 1091, 14572, 6133, 3065, 13654
1224, 1090, 14101, 6019, 2870, 13655
1460, 1171, 15522, 6560, 3158, 13656
1573, 1161, 15764, 6545, 3138, 13657
1235, 1090, 14492, 6148, 2937, 13658
1341, 1171, 15181, 6798, 3144, 13659
1276, 1133, 14680, 6276, 3029, 13660
1246, 1090, 14312, 6200, 2952, 13661
1665, 1228, 16461, 6857, 3369, 13662
1477, 1161, 15518, 6630, 3140, 13663
699, 1130, 14316, 6031, 2945, 13664
2084, 1091, 15919, 6857, 3254, 13665
664, 1160, 13895, 6134, 2924, 13666
2134, 1091, 15511, 6547, 3277, 13667
848, 1129, 14795, 6161, 3004, 13668
1083, 1091, 14511, 6228, 2934, 13669
1173, 1091, 14351, 5928, 2924, 13670
1184, 1092, 14402, 6126, 2874, 13671
1031, 1160, 14634, 6121, 3012, 13672
743, 1093, 14194, 6063, 3015, 13673
760, 1092, 14550, 6163, 3009, 13674
1724, 1126, 16217, 6829, 3422, 13675
655, 1094, 14200, 6275, 2944, 13676
1778, 1126, 16359, 7013, 3383, 13677
778, 1185, 14216, 5861, 3000, 13678
673, 1094, 14020, 6051, 2936, 13679
1874, 1124, 15623, 6669, 3159, 13680
873, 1094, 14842, 6328, 3196, 13681
1406, 1096, 23522, 6530, 3017, 13682
770, 1118, 14507, 6153, 3073, 13683
1493, 1095, 15168, 6395, 3223, 13684
1880, 1115, 16389, 6969, 3298, 13685
1557, 1095, 15215, 6578, 3336, 13686
2117, 1155, 15810, 6837, 3310, 13687
1568, 1095, 15704, 6709, 3335, 13688
1831, 1144, 16948, 6966, 3383, 13689
1579, 1095, 15577, 6765, 3306, 13690
1995, 1125, 16548, 7287, 3346, 13691
1590, 1095, 15670, 6752, 3380, 13692
690, 1155, 13879, 5914, 2910, 13693
1601, 1095, 15902, 6835, 3216, 13694
1934, 1115, 16752, 6916, 3317, 13695
1633, 1095, 25591, 7221, 3344, 13696
941, 1175, 14781, 6363, 3041, 13697
1654, 1095, 15554, 6645, 3124, 13698
822, 1116, 14243, 6109, 3111, 13699
821, 1095, 14797, 6256, 3093, 13700
1058, 1116, 14775, 6196, 2991, 13701
838, 1095, 14911, 6068, 3021, 13702
769, 1149, 14155, 5785, 2991, 13703
855, 1095, 14692, 6013, 3040, 13704
1265, 1096, 14379, 6114, 2940, 13705
1179, 1117, 14423, 6076, 2943, 13706
1351, 1096, 14842, 6368, 3027, 13707
1362, 1096, 14261, 6156, 2945, 13708
1097, 1254, 15315, 6498, 3156, 13709
1562, 1142, 15502, 6529, 3100, 13710
1384, 1096, 15072, 6469, 3151, 13711
1395, 1096, 14337, 6166, 3020, 13712
1771, 1192, 15939, 6749, 3224, 13713
1449, 1114, 23768, 6338, 3044, 13714
1438, 1096, 14256, 6212, 3072, 13715
2096, 1117, 16129, 6905, 3215, 13716
1449, 1095, 15579, 6595, 3152, 13717
1799, 1145, 17234, 7004, 3324, 13718
1665, 1095, 15755, 6701, 3187, 13719
1708, 1096, 15998, 6724, 3330, 13720
1562, 1123, 15292, 6503, 3210, 13721
1783, 1096, 25811, 7029, 3146, 13722
1794, 1096, 16678, 6937, 3378, 13723
898, 1148, 14945, 6267, 3048, 13724
1848, 1096, 15567, 6620, 3149, 13725
978, 1254, 16426, 6719, 3290, 13726
971, 1176, 24753, 6392, 3033, 13727
2128, 1115, 15522, 6629, 3144, 13728
1858, 1096, 15509, 6566, 3171, 13729
1869, 1096, 16372, 7112, 3333, 13730
1194, 1255, 15318, 6418, 3123, 13731
868, 1147, 14653, 6193, 3051, 13732
1879, 1096, 16501, 7005, 3373, 13733
2138, 1193, 15608, 6782, 3229, 13734
2000, 1116, 16674, 7064, 3313, 13735
1265, 1152, 14939, 6336, 3105, 13736
2001, 1096, 16969, 7079, 3270, 13737
1433, 1124, 14419, 6211, 2981, 13738
919, 1097, 14718, 6167, 3081, 13739
1286, 1096, 14697, 6212, 2888, 13740
1803, 1192, 16129, 6701, 3248, 13741
1595, 1142, 15994, 6705, 3285, 13742
1340, 1097, 14939, 6361, 3084, 13743
924, 1253, 14550, 5983, 3029, 13744
1868, 1171, 26665, 7196, 3385, 13745
1751, 1116, 16308, 7013, 3375, 13746
1751, 1097, 16375, 7007, 3368, 13747
1346, 1124, 14683, 6161, 3056, 13748
1979, 1097, 16368, 7061, 3380, 13749
673, 1176, 13802, 6038, 2993, 13750
2103, 1097, 16271, 6792, 3330, 13751
2162, 1098, 15222, 6512, 3191, 13752
866, 1181, 14702, 6427, 3006, 13753
938, 1097, 14588, 6075, 3008, 13754
1222, 1152, 15098, 6334, 3067, 13755
949, 1098, 15368, 6484, 3093, 13756
1498, 1124, 15094, 6432, 3190, 13757
959, 1098, 15064, 6247, 3046, 13758
1729, 1097, 16280, 6946, 3353, 13759
1038, 1117, 14958, 6180, 2963, 13760
1740, 1097, 16367, 7103, 3308, 13761
2080, 1145, 15842, 6711, 3301, 13762
2033, 1098, 15929, 6937, 3300, 13763
1099, 1117, 14569, 6261, 3011, 13764
2076, 1098, 15714, 6748, 3275, 13765
1777, 1144, 25659, 7206, 3284, 13766
2152, 1098, 15660, 6704, 3274, 13767
2223, 1118, 15559, 6773, 3235, 13768
717, 1099, 14157, 6062, 2951, 13769
2191, 1119, 15416, 6621, 3278, 13770
973, 1141, 15315, 6453, 3040, 13771
1038, 1099, 14447, 6278, 3102, 13772
1154, 1109, 15188, 6194, 2984, 13773
1697, 1116, 15287, 6618, 3184, 13774
734, 1099, 14142, 6049, 2954, 13775
1169, 1170, 14523, 6115, 2958, 13776
865, 1100, 14704, 6241, 3063, 13777
2184, 1109, 15370, 6715, 3263, 13778
1027, 1151, 14632, 6216, 3080, 13779
979, 1098, 15185, 6412, 2915, 13780
1008, 1099, 14845, 6302, 3062, 13781
1519, 1123, 15297, 6528, 3183, 13782
1058, 1099, 14577, 6164, 3143, 13783
1546, 1151, 15623, 6415, 3169, 13784
1068, 1099, 14721, 6434, 3090, 13785
1477, 1180, 24351, 6652, 3109, 13786
1118, 1099, 14349, 6091, 2987, 13787
1524, 1151, 24324, 6510, 3157, 13788
1128, 1099, 14567, 6260, 2989, 13789
1194, 1108, 14400, 6125, 2891, 13790
1168, 1100, 14261, 5903, 2845, 13791
993, 1124, 15195, 6325, 3028, 13792
1199, 1099, 14182, 6037, 2946, 13793
1606, 1123, 16069, 6809, 3348, 13794
1098, 1099, 14494, 6066, 3029, 13795
760, 1123, 22395, 6086, 2886, 13796
1138, 1100, 15186, 6070, 2994, 13797
1103, 1108, 14784, 6090, 2961, 13798
2142, 1100, 15681, 6725, 3153, 13799
913, 1140, 14949, 6194, 3045, 13800
795, 1101, 15079, 6348, 3039, 13801
2217, 1109, 15391, 6572, 3239, 13802
812, 1101, 14912, 6335, 2966, 13803
2190, 1101, 15650, 6768, 3252, 13804
1793, 1173, 16665, 6948, 3366, 13805
673, 1104, 14300, 6208, 2862, 13806
1655, 1114, 15820, 6771, 3298, 13807
708, 1104, 14007, 6038, 2959, 13808
2117, 1114, 15989, 6642, 3277, 13809
873, 1104, 15020, 6078, 2969, 13810
1562, 1104, 15463, 6510, 3201, 13811
863, 1120, 14811, 6089, 2980, 13812
1573, 1104, 15773, 6912, 3392, 13813
899, 1113, 15198, 6094, 3025, 13814
1158, 1152, 14432, 6064, 2947, 13815
1606, 1104, 15993, 6780, 3266, 13816
1837, 1115, 15759, 6669, 3263, 13817
1225, 1107, 14268, 6136, 2904, 13818
2027, 1107, 16323, 6857, 3284, 13819
856, 1104, 14843, 6096, 3097, 13820
2202, 1137, 15565, 6690, 3221, 13821
1260, 1105, 14480, 6044, 2906, 13822
1013, 1107, 14658, 6252, 2954, 13823
1270, 1105, 14305, 5943, 2865, 13824
1406, 1115, 14849, 6274, 3085, 13825
1357, 1105, 15103, 6487, 3094, 13826
1163, 1143, 13890, 5957, 2909, 13827
1368, 1105, 15187, 6529, 3126, 13828
1661, 1142, 15713, 6550, 3238, 13829
1454, 1105, 15664, 6648, 3013, 13830
1465, 1105, 15159, 6468, 3223, 13831
813, 1111, 14701, 6325, 3005, 13832
1487, 1105, 15096, 6583, 3132, 13833
1519, 1105, 16001, 6754, 3260, 13834
946, 1184, 14780, 6236, 2923, 13835
1519, 1142, 15574, 6533, 3253, 13836
1530, 1105, 15380, 6722, 3234, 13837
2037, 1182, 16741, 7126, 3324, 13838
1524, 1114, 15339, 6482, 3249, 13839
1639, 1104, 16298, 6909, 3333, 13840
1113, 1244, 15819, 6440, 3176, 13841
1454, 1142, 15722, 6358, 3116, 13842
1006, 1168, 14947, 6146, 3071, 13843
914, 1105, 14788, 6092, 3155, 13844
2091, 1107, 15516, 6521, 3228, 13845
933, 1106, 15041, 6299, 3079, 13846
2117, 1136, 15820, 6717, 3292, 13847
1280, 1105, 14204, 5851, 2832, 13848
1390, 1105, 14683, 6399, 3098, 13849
908, 1244, 14921, 6086, 3056, 13850
1879, 1171, 25919, 7057, 3308, 13851
938, 1114, 14726, 6180, 3011, 13852
1443, 1105, 15134, 6359, 3135, 13853
1713, 1106, 16001, 6691, 3379, 13854
998, 1116, 14827, 6208, 3050, 13855
1745, 1107, 16228, 6794, 3334, 13856
1810, 1105, 15327, 6549, 3192, 13857
1805, 1115, 16472, 6970, 3433, 13858
1821, 1106, 15659, 6744, 3182, 13859
1842, 1105, 15707, 6714, 3046, 13860
2043, 1172, 16445, 7000, 3383, 13861
1853, 1106, 15448, 6737, 3225, 13862
1864, 1105, 15624, 6748, 3256, 13863
1156, 1245, 15079, 6401, 3021, 13864
982, 1176, 16089, 6235, 3050, 13865
1374, 1115, 14624, 6372, 3099, 13866
1896, 1106, 16646, 7109, 3377, 13867
1951, 1143, 15946, 6826, 3193, 13868
1929, 1106, 16777, 7085, 3493, 13869
1707, 1116, 16272, 6752, 3277, 13870
1962, 1106, 16391, 7027, 3391, 13871
1864, 1143, 25767, 7116, 3407, 13872
1973, 1107, 16532, 7026, 3392, 13873
1590, 1113, 15570, 6672, 3271, 13874
2006, 1106, 16772, 7154, 3474, 13875
903, 1122, 14905, 6181, 3098, 13876
1063, 1142, 14481, 6159, 3016, 13877
2112, 1105, 16653, 6835, 3170, 13878
963, 1106, 14904, 6141, 3056, 13879
2164, 1184, 15435, 6744, 3288, 13880
2196, 1146, 24524, 6859, 3332, 13881
1330, 1115, 14701, 6246, 3055, 13882
1789, 1106, 15850, 6736, 3264, 13883
1622, 1171, 16050, 6666, 3343, 13884
786, 1107, 14196, 5989, 3108, 13885
983, 1107, 15413, 6283, 3061, 13886
936, 1183, 14576, 5977, 3021, 13887
2054, 1117, 16188, 7016, 3233, 13888
993, 1107, 15071, 6352, 3130, 13889
2122, 1146, 15861, 6888, 3296, 13890
708, 1114, 14133, 5947, 2983, 13891
1003, 1107, 14947, 6321, 3057, 13892
1347, 1142, 15166, 6489, 3149, 13893
1043, 1108, 14498, 6263, 3000, 13894
1923, 1191, 16900, 7077, 3359, 13895
1236, 1107, 14423, 6187, 2930, 13896
1852, 1162, 16703, 7146, 3316, 13897
2059, 1107, 15604, 6898, 3319, 13898
1868, 1191, 16282, 6948, 3414, 13899
2070, 1108, 16178, 6908, 3298, 13900
968, 1115, 15254, 6274, 2999, 13901
1063, 1108, 14568, 6209, 3090, 13902
1248, 1142, 14526, 6315, 3094, 13903
1073, 1108, 14754, 6230, 3170, 13904
1374, 1190, 15063, 6328, 3131, 13905
1114, 1108, 14823, 6311, 3007, 13906
835, 1162, 14760, 6096, 3031, 13907
1174, 1108, 13472, 6140, 2997, 13908
1330, 1190, 15417, 6676, 3079, 13909
1184, 1108, 14433, 6052, 3004, 13910
1058, 1188, 15071, 6427, 3075, 13911
664, 1109, 14348, 6026, 2883, 13912
1037, 1151, 14532, 6123, 3022, 13913
847, 1109, 14672, 6124, 3087, 13914
1578, 1208, 15544, 6567, 3253, 13915
2233, 1156, 15449, 6588, 3180, 13916
2143, 1109, 15282, 6729, 3305, 13917
1298, 1209, 25240, 6716, 3099, 13918
1036, 1188, 15223, 6486, 3235, 13919
2196, 1110, 15371, 6779, 3224, 13920
1487, 1199, 14998, 6621, 3106, 13921
1025, 1188, 14955, 5964, 2991, 13922
865, 1111, 14171, 6004, 2985, 13923
1179, 1152, 15231, 6566, 3182, 13924
760, 1113, 14358, 6021, 3002, 13925
1385, 1209, 14795, 6381, 3111, 13926
1519, 1161, 15531, 6602, 3280, 13927
888, 1113, 14830, 6081, 3060, 13928
1687, 1209, 15312, 6654, 3312, 13929
901, 1191, 14983, 6353, 3014, 13930
1611, 1113, 15657, 6727, 3120, 13931
1074, 1197, 14920, 6346, 3004, 13932
1622, 1114, 15854, 6673, 3385, 13933
1890, 1191, 16461, 6984, 3282, 13934
1665, 1114, 15819, 6720, 3177, 13935
2217, 1165, 15338, 6734, 3292, 13936
1052, 1197, 15281, 6419, 3163, 13937
690, 1114, 14144, 5992, 2953, 13938
796, 1196, 14730, 6118, 3042, 13939
1362, 1115, 14178, 6027, 3017, 13940
1347, 1162, 15330, 6463, 3101, 13941
1869, 1115, 16760, 6999, 3235, 13942
1729, 1191, 15545, 6621, 3192, 13943
1890, 1115, 16477, 7064, 3408, 13944
1956, 1116, 15856, 6727, 3247, 13945
1220, 1116, 14374, 6161, 2918, 13946
1231, 1116, 14686, 6070, 2978, 13947
726, 1165, 13876, 6057, 3027, 13948
1352, 1115, 14848, 6352, 3085, 13949
1718, 1116, 16222, 6898, 3357, 13950
1729, 1116, 16302, 6818, 3251, 13951
1724, 1182, 15590, 6644, 3247, 13952
804, 1116, 14972, 6221, 3075, 13953
978, 1115, 15296, 6297, 3056, 13954
1994, 1181, 16464, 7133, 3409, 13955
1007, 1116, 14820, 5988, 2982, 13956
1088, 1117, 14881, 6198, 3036, 13957
1022, 1160, 14524, 6122, 2929, 13958
1129, 1117, 14683, 6171, 2960, 13959
1482, 1152, 15392, 6731, 3113, 13960
2075, 1117, 15895, 6786, 3299, 13961
1766, 1182, 26396, 7302, 3369, 13962
2138, 1119, 15837, 6871, 3285, 13963
1519, 1199, 15974, 6542, 3311, 13964
2244, 1156, 22925, 6718, 3150, 13965
1885, 1181, 16678, 7118, 3338, 13966
752, 1118, 14047, 5785, 3029, 13967
830, 1121, 14289, 6047, 3048, 13968
838, 1188, 15347, 6456, 3193, 13969
848, 1120, 14733, 6229, 2943, 13970
1032, 1142, 14819, 6138, 2965, 13971
913, 1122, 24589, 6320, 3050, 13972
734, 1201, 14196, 5959, 2979, 13973
1978, 1191, 16178, 6875, 3370, 13974
883, 1122, 15066, 6334, 3049, 13975
752, 1201, 14253, 5947, 2981, 13976
1562, 1161, 15399, 6461, 3274, 13977
716, 1191, 14073, 6044, 2990, 13978
893, 1122, 14917, 6056, 3045, 13979
1133, 1143, 14511, 6100, 2970, 13980
1504, 1190, 15069, 6524, 3154, 13981
1237, 1123, 15575, 6668, 3122, 13982
796, 1186, 14591, 5986, 2998, 13983
1552, 1123, 15787, 6772, 3228, 13984
1617, 1123, 15861, 6532, 3316, 13985
1628, 1123, 15934, 6655, 3317, 13986
933, 1123, 15002, 6107, 3035, 13987
907, 1148, 15078, 6110, 2944, 13988
983, 1124, 24476, 6562, 3090, 13989
2159, 1175, 15872, 6740, 3280, 13990
1325, 1124, 14757, 6307, 3050, 13991
2138, 1174, 15711, 6771, 3327, 13992
1443, 1123, 23279, 6336, 2987, 13993
2106, 1155, 15916, 6777, 3285, 13994
1477, 1124, 14932, 6568, 3047, 13995
1573, 1123, 15641, 6783, 3261, 13996
1896, 1124, 26335, 7210, 3404, 13997
1578, 1189, 24492, 6660, 3229, 13998
963, 1124, 15394, 6312, 3061, 13999
787, 1180, 14408, 5753, 3036, 14000
1003, 1125, 15064, 6220, 3088, 14001
1033, 1125, 14576, 6090, 3098, 14002
1713, 1145, 15410, 6616, 3187, 14003
1422, 1124, 14437, 6167, 3031, 14004
1401, 1180, 15352, 6616, 3207, 14005
1735, 1125, 16475, 6878, 3325, 14006
1666, 1152, 15861, 6630, 3203, 14007
1800, 1125, 16266, 7038, 3333, 14008
1379, 1180, 15014, 6560, 3145, 14009
1810, 1125, 15709, 6558, 3198, 14010
861, 1172, 23552, 6098, 2904, 14011
1918, 1124, 16359, 6866, 3474, 14012
1734, 1163, 15582, 6593, 3296, 14013
1030, 1179, 14779, 6151, 3033, 14014
2122, 1221, 16127, 6841, 3262, 14015
1498, 1142, 15109, 6477, 3257, 14016
2010, 1172, 15882, 6725, 3259, 14017
1113, 1177, 15041, 6175, 2911, 14018
1073, 1125, 14544, 6228, 2920, 14019
2122, 1165, 15602, 6554, 3271, 14020
1123, 1125, 14689, 6264, 2969, 14021
1058, 1225, 15191, 6473, 3134, 14022
2164, 1147, 15887, 6741, 3191, 14023
1134, 1125, 15233, 6166, 2956, 14024
1026, 1225, 14980, 6284, 3031, 14025
1094, 1178, 14705, 6141, 2876, 14026
2132, 1128, 15458, 6749, 3336, 14027
673, 1145, 13961, 6131, 2965, 14028
2153, 1128, 15434, 6731, 3196, 14029
796, 1175, 14681, 6054, 3013, 14030
2164, 1128, 15380, 6598, 3168, 14031
2207, 1128, 15510, 6666, 3237, 14032
761, 1175, 14268, 6105, 2970, 14033
2175, 1128, 15741, 6849, 3162, 14034
1417, 1152, 14693, 6234, 3036, 14035
735, 1129, 14082, 6097, 2945, 14036
1638, 1180, 15785, 6498, 3227, 14037
857, 1129, 14234, 5826, 2959, 14038
1541, 1180, 15601, 6518, 3229, 14039
646, 1130, 14381, 6138, 2896, 14040
1579, 1132, 15683, 6575, 3221, 14041
796, 1143, 15784, 6539, 3139, 14042
1611, 1132, 15763, 6605, 3221, 14043
1804, 1173, 16644, 6774, 3204, 14044
796, 1132, 15518, 6708, 3265, 14045
903, 1139, 15302, 6305, 3130, 14046
968, 1132, 15284, 6281, 3162, 14047
1352, 1133, 14980, 6430, 3066, 14048
966, 1167, 15212, 6061, 2985, 14049
1482, 1133, 14983, 6534, 3210, 14050
1068, 1169, 24633, 6799, 3152, 14051
1493, 1133, 15099, 6424, 3178, 14052
1740, 1173, 15809, 6686, 3243, 14053
1008, 1133, 15104, 6246, 3069, 14054
1017, 1133, 14797, 6090, 2970, 14055
1108, 1134, 14559, 5970, 2961, 14056
2191, 1137, 15643, 6841, 3167, 14057
1395, 1133, 14377, 6272, 3022, 14058
1016, 1168, 23358, 6316, 2979, 14059
1460, 1133, 15342, 6658, 3134, 14060
1804, 1134, 15966, 6818, 3256, 14061
1880, 1134, 15623, 6552, 3177, 14062
2211, 1212, 15368, 6713, 3197, 14063
1509, 1142, 15553, 6413, 3296, 14064
1978, 1134, 15853, 6850, 3189, 14065
708, 1135, 14181, 6102, 2939, 14066
2201, 1212, 15750, 6919, 3326, 14067
1644, 1171, 16132, 6755, 3317, 14068
2053, 1172, 15953, 6778, 3222, 14069
839, 1135, 14306, 5799, 2862, 14070
1149, 1134, 14588, 6183, 2956, 14071
2175, 1147, 15742, 6780, 3267, 14072
1978, 1172, 16303, 6945, 3340, 14073
1708, 1135, 16074, 6935, 3335, 14074
1001, 1177, 15361, 6178, 2986, 14075
1740, 1135, 15946, 6557, 3164, 14076
1804, 1154, 16475, 6890, 3230, 14077
1794, 1135, 15775, 6909, 3262, 14078
1119, 1216, 15809, 6655, 3158, 14079
2212, 1175, 15183, 6728, 3323, 14080
1940, 1143, 16983, 7141, 3349, 14081
2000, 1135, 15870, 6831, 3237, 14082
1336, 1143, 15073, 6463, 3067, 14083
2053, 1135, 15904, 7040, 3351, 14084
1901, 1172, 16185, 6957, 3373, 14085
655, 1135, 14277, 5981, 3026, 14086
2042, 1154, 16258, 6965, 3301, 14087
1633, 1171, 25330, 6886, 3277, 14088
2096, 1136, 15827, 6588, 3208, 14089
1568, 1171, 15939, 6361, 3185, 14090
2127, 1136, 15380, 6452, 3178, 14091
664, 1221, 13594, 6019, 2928, 14092
2149, 1137, 15664, 6848, 3195, 14093
841, 1252, 15531, 6380, 3162, 14094
2234, 1137, 24570, 6813, 3182, 14095
1719, 1191, 15652, 6750, 3254, 14096
805, 1138, 15263, 6191, 3021, 14097
769, 1251, 14298, 5806, 2912, 14098
2138, 1137, 15545, 6770, 3314, 14099
1782, 1191, 15632, 6727, 3275, 14100
2169, 1138, 15792, 6620, 3286, 14101
2153, 1221, 15587, 6900, 3252, 14102
2180, 1137, 15804, 6669, 3227, 14103
1836, 1191, 17257, 7088, 3350, 14104
2212, 1138, 15563, 6674, 3260, 14105
2080, 1221, 15715, 6871, 3349, 14106
752, 1139, 14294, 6031, 2962, 14107
1912, 1191, 17285, 7067, 3300, 14108
769, 1138, 14152, 5859, 3019, 14109
699, 1221, 14140, 6114, 2950, 14110
852, 1138, 14827, 6102, 3062, 14111
787, 1190, 14355, 5842, 3023, 14112
883, 1139, 14813, 6221, 3019, 14113
699, 1191, 14009, 6017, 2923, 14114
1814, 1247, 15491, 6633, 3254, 14115
664, 1140, 14034, 6040, 2936, 14116
1363, 1190, 15022, 6338, 3127, 14117
717, 1140, 14031, 5966, 2963, 14118
1671, 1219, 16099, 6857, 3392, 14119
892, 1139, 14681, 6179, 2985, 14120
1989, 1248, 15430, 6776, 3225, 14121
646, 1140, 14131, 5890, 2887, 14122
1337, 1219, 15016, 6298, 3137, 14123
681, 1140, 13922, 6031, 2941, 14124
699, 1140, 14286, 6139, 2953, 14125
1787, 1219, 15640, 6667, 3299, 14126
734, 1140, 14178, 6067, 2923, 14127
923, 1140, 14663, 6192, 2987, 14128
1841, 1219, 16347, 7039, 3277, 14129
1482, 1190, 15054, 6419, 3222, 14130
962, 1141, 15539, 6256, 2976, 14131
1380, 1237, 14547, 6275, 3052, 14132
1112, 1187, 15020, 6440, 3040, 14133
982, 1141, 15560, 6107, 3061, 14134
1293, 1238, 15744, 6552, 3164, 14135
925, 1218, 14705, 6078, 3092, 14136
1012, 1142, 14718, 6233, 3043, 14137
1940, 1219, 16892, 7163, 3358, 14138
1313, 1142, 14872, 6246, 3022, 14139
909, 1226, 14612, 6031, 3015, 14140
1325, 1142, 15071, 6262, 3092, 14141
1063, 1198, 15139, 6535, 3156, 14142
1401, 1142, 14870, 6501, 3119, 14143
2080, 1183, 15604, 6931, 3234, 14144
2238, 1221, 15312, 6673, 3277, 14145
1476, 1142, 15275, 6505, 3160, 14146
920, 1192, 14823, 5930, 2919, 14147
1487, 1142, 14966, 6343, 3180, 14148
961, 1193, 14962, 6271, 3084, 14149
843, 1215, 15475, 6540, 3162, 14150
1541, 1142, 15554, 6685, 3226, 14151
2111, 1183, 15903, 6761, 3388, 14152
837, 1224, 22651, 6131, 2875, 14153
1584, 1142, 15554, 6604, 3238, 14154
1606, 1142, 25164, 6803, 3284, 14155
1617, 1142, 16149, 6783, 3276, 14156
1561, 1237, 15018, 6302, 3169, 14157
1047, 1188, 15469, 6409, 3156, 14158
1639, 1142, 16177, 6808, 3375, 14159
1417, 1190, 15325, 6390, 3103, 14160
1650, 1142, 16187, 7005, 3447, 14161
1390, 1237, 14328, 6073, 3011, 14162
1228, 1218, 15252, 6482, 3180, 14163
1042, 1142, 14743, 6196, 3106, 14164
1956, 1191, 16954, 7070, 3404, 14165
1053, 1142, 14922, 6310, 3018, 14166
1093, 1142, 14247, 6096, 3000, 14167
1723, 1237, 15241, 6349, 3166, 14168
2021, 1191, 15885, 6729, 3260, 14169
1103, 1143, 14550, 5981, 3031, 14170
1627, 1237, 16051, 6785, 3325, 14171
1972, 1220, 16266, 7068, 3384, 14172
2244, 1249, 15342, 6602, 3252, 14173
1153, 1143, 14505, 6154, 3026, 14174
1666, 1190, 16570, 6923, 3393, 14175
1174, 1143, 14602, 6160, 2960, 14176
2111, 1221, 15557, 6721, 3239, 14177
1184, 1143, 14130, 5980, 2988, 14178
1194, 1143, 14013, 6208, 2908, 14179
1896, 1238, 16357, 7044, 3340, 14180
911, 1191, 14703, 6170, 3092, 14181
1205, 1143, 15029, 6475, 3040, 14182
1745, 1237, 15448, 6818, 3174, 14183
1863, 1220, 15959, 6664, 3332, 14184
834, 1197, 14456, 6030, 3098, 14185
1238, 1142, 15592, 6317, 3064, 14186
1466, 1256, 14531, 6303, 3072, 14187
1259, 1142, 14799, 6213, 3018, 14188
1200, 1227, 24280, 6616, 3085, 14189
1270, 1143, 15048, 6431, 3037, 14190
823, 1197, 14846, 5834, 2966, 14191
1281, 1143, 14607, 6132, 2985, 14192
1292, 1143, 14553, 6321, 3062, 14193
2116, 1249, 15820, 6777, 3305, 14194
1303, 1143, 14577, 6220, 2936, 14195
1020, 1198, 15057, 6554, 3156, 14196
1358, 1143, 14706, 6304, 2969, 14197
1572, 1255, 14970, 6469, 3198, 14198
1379, 1143, 14354, 6311, 3068, 14199
950, 1228, 14524, 6116, 3053, 14200
1390, 1142, 14916, 6298, 3082, 14201
1588, 1227, 15711, 6498, 3195, 14202
1412, 1142, 14542, 6086, 2945, 14203
2010, 1191, 16357, 7114, 3391, 14204
2244, 1212, 15377, 6779, 3203, 14205
1443, 1143, 14979, 6395, 3135, 14206
934, 1254, 15497, 6516, 3355, 14207
1465, 1142, 15322, 6400, 3174, 14208
1879, 1191, 16405, 6938, 3289, 14209
1671, 1143, 15811, 6589, 3099, 14210
896, 1182, 14919, 6083, 3074, 14211
1692, 1144, 24679, 6753, 3178, 14212
1820, 1143, 16727, 6763, 3408, 14213
1001, 1195, 14844, 5942, 2973, 14214
1853, 1143, 15807, 6732, 3207, 14215
1249, 1256, 14918, 6385, 3152, 14216
1874, 1143, 15705, 6782, 3161, 14217
1885, 1143, 16214, 6997, 3299, 14218
1999, 1248, 15430, 6727, 3312, 14219
1896, 1143, 16286, 7031, 3354, 14220
673, 1196, 16388, 6173, 2956, 14221
1907, 1143, 16569, 7023, 3357, 14222
1135, 1225, 15334, 6437, 3118, 14223
1929, 1143, 17073, 7206, 3307, 14224
743, 1196, 13839, 6156, 3021, 14225
1962, 1143, 16428, 7047, 3402, 14226
1703, 1219, 15232, 6625, 3273, 14227
778, 1144, 14589, 5985, 3004, 14228
1874, 1219, 16218, 6884, 3389, 14229
1681, 1143, 15724, 6514, 3262, 14230
1734, 1182, 15840, 6791, 3164, 14231
1745, 1144, 15877, 6546, 3264, 14232
1756, 1144, 16353, 6855, 3401, 14233
1830, 1182, 17041, 6861, 3399, 14234
1809, 1144, 16548, 6973, 3324, 14235
1380, 1255, 14421, 6075, 3093, 14236
1983, 1144, 16119, 6950, 3244, 14237
778, 1226, 14404, 5972, 3087, 14238
1994, 1144, 15944, 6896, 3247, 14239
2005, 1144, 16063, 6877, 3304, 14240
2222, 1212, 15361, 6774, 3205, 14241
2016, 1144, 15888, 6875, 3300, 14242
2026, 1144, 15961, 6821, 3320, 14243
672, 1226, 13868, 6040, 2894, 14244
955, 1219, 14474, 6152, 3167, 14245
708, 1144, 22353, 6221, 3049, 14246
2095, 1212, 15642, 6793, 3325, 14247
725, 1145, 13742, 6083, 3007, 14248
1708, 1246, 15628, 6503, 3323, 14249
1724, 1145, 16135, 6827, 3352, 14250
2053, 1210, 16171, 6810, 3276, 14251
1735, 1145, 15890, 6781, 3331, 14252
681, 1242, 13795, 5978, 2914, 14253
1767, 1144, 15659, 6841, 3184, 14254
1352, 1190, 14911, 6528, 3175, 14255
1788, 1145, 15754, 6654, 3264, 14256
1249, 1218, 15168, 6389, 3050, 14257
2037, 1144, 15904, 6870, 3288, 14258
1566, 1246, 15044, 6257, 3128, 14259
2048, 1144, 15784, 6797, 3201, 14260
2058, 1144, 15932, 6747, 3278, 14261
