Assay1 Amplitude,Assay2 Amplitude,Cluster
1034.352,,1
1034.81592,,1
1034.55371,,1
1034.90344,,1
1034.4115,,1
1034.28625,,1
1034.84546,,1
1034.12048,,1
1034.87732,,1
1034.42029,,1
1034.08289,,1
1034.79968,,1
1034.76831,,1
1034.0824,,1
1034.17932,,1
1034.1,,1
1034.64673,,1
1034.55542,,1
1034.14722,,1
1034.08386,,1
1034.46863,,1
1034.892,,1
1034.3811,,1
1034.37244,,1
1034.72742,,1
1034.53345,,1
1034.3772,,1
1034.83447,,1
1034.48083,,1
1034.56018,,1
1034.74,,1
1034.09851,,1
1034.526,,1
1034.67871,,1
1034.76636,,1
1034.03845,,1
1034.31116,,1
1034.5498,,1
1034.32568,,1
1034.361,,1
1034.991,,1
1034.63428,,1
1034.952,,1
1034.21582,,1
1034.27563,,1
1034.14331,,1
1034.78516,,1
1034.58264,,1
1035.2124,,1
1035.0802,,1
1035.46411,,1
1035.56262,,1
1035.59314,,1
1035.90686,,1
1035.10254,,1
1035.4856,,1
1035.0603,,1
1035.56873,,1
1035.62659,,1
1035.07251,,1
1035.81714,,1
1035.73,,1
1035.84485,,1
1035.24146,,1
1035.38879,,1
1035.18225,,1
1035.97852,,1
1035.481,,1
1035.30334,,1
1035.70227,,1
1035.39929,,1
1035.38037,,1
1035.99426,,1
1035.66736,,1
1035.98877,,1
1035.70911,,1
1035.54407,,1
1035.61328,,1
1035.51074,,1
1035.23,,1
1035.11047,,1
1035.60925,,1
1035.23181,,1
1035.27979,,1
1035.03735,,1
1035.76526,,1
1035.59985,,1
1035.0719,,1
1035.75562,,1
1035.26,,1
1035.341,,1
1035.05029,,1
1035.51343,,1
1035.14453,,1
1035.88574,,1
1035.89124,,1
1035.428,,1
1035.94543,,1
1035.67908,,1
1035.01611,,1
1035.31506,,1
1035.18811,,1
1035.50256,,1
1035.91614,,1
1035.75378,,1
1035.19714,,1
1035.573,,1
1035.61707,,1
1035.42944,,1
1035.578,,1
1035.6344,,1
1035.75256,,1
1035.43823,,1
1035.147,,1
1035.92371,,1
1035.96643,,1
1035.06458,,1
1035.231,,1
1035.29736,,1
1035.27771,,1
1035.61853,,1
1035.43127,,1
1035.09424,,1
1035.93164,,1
1035.74683,,1
1035.43359,,1
1035.82593,,1
1035.59729,,1
1035.9447,,1
1035.02881,,1
1035.08911,,1
1035.86548,,1
1035.70435,,1
1035.69763,,1
1035.60217,,1
1035.807,,1
1035.3949,,1
1035.41821,,1
1036.68091,,1
1036.9281,,1
1036.36816,,1
1036.99023,,1
1036.86328,,1
1036.64563,,1
1036.08582,,1
1036.6886,,1
1036.25842,,1
1036.40649,,1
1036.43176,,1
1036.83179,,1
1036.23022,,1
1036.183,,1
1036.27856,,1
1036.50269,,1
1036.40466,,1
1036.61353,,1
1036.07788,,1
1036.17456,,1
1036.72424,,1
1036.96423,,1
1036.42957,,1
1036.39282,,1
1036.37561,,1
1036.84717,,1
1036.91809,,1
1036.57678,,1
1036.359,,1
1036.72607,,1
1036.83887,,1
1036.45093,,1
1036.43591,,1
1036.53723,,1
1036.72559,,1
1036.16443,,1
1036.626,,1
1036.973,,1
1036.90808,,1
1036.79077,,1
1036.67188,,1
1036.31311,,1
1036.09009,,1
1036.49768,,1
1036.664,,1
1036.00635,,1
1036.55273,,1
1036.79956,,1
1036.47485,,1
1036.815,,1
1036.34229,,1
1036.19165,,1
1036.85535,,1
1036.7666,,1
1036.3772,,1
1036.82678,,1
1036.3822,,1
1036.96216,,1
1036.43408,,1
1036.498,,1
1036.05347,,1
1036.57031,,1
1036.29688,,1
1036.50732,,1
1036.87329,,1
1036.19556,,1
1036.49072,,1
1036.69482,,1
1036.82886,,1
1036.802,,1
1036.38928,,1
1036.17371,,1
1036.12219,,1
1036.76489,,1
1036.73145,,1
1036.96606,,1
1036.15967,,1
1036.90491,,1
1036.42859,,1
1036.57544,,1
1036.29089,,1
1036.73193,,1
1036.084,,1
1036.03931,,1
1036.011,,1
1036.59351,,1
1036.48059,,1
1036.88293,,1
1036.41162,,1
1036.85742,,1
1036.077,,1
1036.23486,,1
1036.25085,,1
1036.5686,,1
1036.51563,,1
1036.57117,,1
1036.433,,1
1036.55334,,1
1036.94739,,1
1036.062,,1
1036.90088,,1
1036.9425,,1
1036.278,,1
1037.80115,,1
1037.53125,,1
1037.91028,,1
1037.53552,,1
1037.58765,,1
1037.97583,,1
1037.8645,,1
1037.02344,,1
1037.896,,1
1037.36548,,1
1037.77942,,1
1037.60242,,1
1037.75134,,1
1037.87793,,1
1037.77942,,1
1037.04639,,1
1037.44092,,1
1037.992,,1
1037.26563,,1
1037.22913,,1
1037.72107,,1
1037.26013,,1
1037.07788,,1
1037.95715,,1
1037.94226,,1
1037.091,,1
1037.30884,,1
1037.58752,,1
1037.72925,,1
1037.99353,,1
1037.85254,,1
1037.53882,,1
1037.37439,,1
1037.74512,,1
1037.00415,,1
1037.401,,1
1037.857,,1
1037.08594,,1
1037.87708,,1
1037.76855,,1
1037.23743,,1
1037.5907,,1
1037.425,,1
1037.1969,,1
1037.0592,,1
1037.75073,,1
1037.34717,,1
1037.78284,,1
1037.37244,,1
1037.7428,,1
1037.852,,1
1037.38831,,1
1037.72009,,1
1037.18091,,1
1037.52039,,1
1037.23059,,1
1037.12158,,1
1037.09973,,1
1037.52478,,1
1037.99146,,1
1037.61536,,1
1037.22485,,1
1037.48035,,1
1037.59424,,1
1037.22327,,1
1037.852,,1
1037.99219,,1
1037.94678,,1
1037.13,,1
1037.03943,,1
1037.11487,,1
1037.54089,,1
1037.23743,,1
1037.74,,1
1037.5,,1
1037.905,,1
1037.44617,,1
1037.498,,1
1037.10315,,1
1037.13281,,1
1037.44141,,1
1037.60059,,1
1037.58923,,1
1037.13391,,1
1037.08667,,1
1037.2085,,1
1037.57239,,1
1037.029,,1
1037.196,,1
1037.52539,,1
1037.30188,,1
1037.75842,,1
1037.69849,,1
1037.02832,,1
1037.43445,,1
1037.28479,,1
1037.05981,,1
1037.65686,,1
1037.18762,,1
1037.83752,,1
1037.04529,,1
1037.86829,,1
1037.68848,,1
1037.14063,,1
1038.67627,,1
1038.76038,,1
1038.48267,,1
1038.491,,1
1038.103,,1
1038.082,,1
1038.928,,1
1038.10876,,1
1038.30115,,1
1038.539,,1
1038.29065,,1
1038.00537,,1
1038.14246,,1
1038.59949,,1
1038.476,,1
1038.1178,,1
1038.35059,,1
1038.46826,,1
1038.92249,,1
1038.71191,,1
1038.63892,,1
1038.17188,,1
1038.39551,,1
1038.98071,,1
1038.82532,,1
1038.89,,1
1038.5769,,1
1038.30518,,1
1038.81787,,1
1038.64124,,1
1038.77637,,1
1038.4657,,1
1038.34839,,1
1038.25525,,1
1038.6825,,1
1038.12512,,1
1038.03772,,1
1038.29565,,1
1038.36023,,1
1038.08716,,1
1038.20337,,1
1038.39575,,1
1038.30225,,1
1038.08,,1
1038.26428,,1
1038.92053,,1
1038.60364,,1
1038.77966,,1
1038.7196,,1
1038.73181,,1
1038.12793,,1
1038.7627,,1
1038.68762,,1
1038.58752,,1
1038.66174,,1
1038.829,,1
1038.61584,,1
1038.25891,,1
1038.82361,,1
1038.26953,,1
1038.77417,,1
1038.17749,,1
1038.44116,,1
1038.71362,,1
1038.94946,,1
1038.20593,,1
1038.50452,,1
1038.01514,,1
1038.65015,,1
1038.191,,1
1038.79956,,1
1038.731,,1
1038.30481,,1
1038.65613,,1
1038.2262,,1
1038.57434,,1
1038.0343,,1
1038.14709,,1
1038.33765,,1
1038.01941,,1
1038.21155,,1
1038.17615,,1
1038.39636,,1
1038.52686,,1
1038.33716,,1
1038.963,,1
1038.33337,,1
1038.6355,,1
1038.96,,1
1038.10193,,1
1038.39478,,1
1038.14368,,1
1038.843,,1
1038.55835,,1
1038.58057,,1
1038.17871,,1
1038.44043,,1
1038.0437,,1
1038.27539,,1
1038.13379,,1
1038.27112,,1
1038.90759,,1
1038.76648,,1
1038.46069,,1
1039.82251,,1
1039.31348,,1
1039.0719,,1
1039.6582,,1
1039.2804,,1
1039.06873,,1
1039.94641,,1
1039.4718,,1
1039.86,,1
1039.15662,,1
1039.30591,,1
1039.39465,,1
1039.04919,,1
1039.57434,,1
1039.18872,,1
1039.75342,,1
1039.11072,,1
1039.53345,,1
1039.64417,,1
1039.34106,,1
1039.60742,,1
1039.14441,,1
1039.49854,,1
1039.52563,,1
1039.94153,,1
1039.77112,,1
1039.85425,,1
1039.39026,,1
1039.83752,,1
1039.83044,,1
1039.1875,,1
1039.2887,,1
1039.808,,1
1039.50476,,1
1039.61047,,1
1039.61255,,1
1039.84839,,1
1039.234,,1
1039.6781,,1
1039.5614,,1
1039.83765,,1
1039.1731,,1
1039.72778,,1
1039.00415,,1
1039.701,,1
1039.238,,1
1039.36365,,1
1039.27417,,1
1039.671,,1
1039.13757,,1
1039.31628,,1
1039.9032,,1
1039.11353,,1
1039.52539,,1
1039.87451,,1
1039.25452,,1
1039.00769,,1
1039.79346,,1
1039.506,,1
1039.60583,,1
1039.31055,,1
1039.08972,,1
1039.95178,,1
1039.267,,1
1039.94641,,1
1039.42346,,1
1039.6311,,1
1039.37671,,1
1039.31738,,1
1039.625,,1
1039.26306,,1
1039.06189,,1
1039.78027,,1
1039.30872,,1
1039.43127,,1
1039.614,,1
1039.36145,,1
1039.85608,,1
1039.06152,,1
1039.17944,,1
1039.05676,,1
1039.60022,,1
1039.11133,,1
1039.03528,,1
1039.527,,1
1039.60535,,1
1039.86218,,1
1039.30518,,1
1039.1947,,1
1039.77283,,1
1039.66235,,1
1039.404,,1
1039.61621,,1
1039.62634,,1
1040.26843,,1
1040.59424,,1
1040.68311,,1
1040.96606,,1
1040.16724,,1
1040.94873,,1
1040.937,,1
1040.60547,,1
1040.37585,,1
1040.84973,,1
1040.46667,,1
1040.10986,,1
1040.52722,,1
1040.04541,,1
1040.90674,,1
1040.75366,,1
1040.47217,,1
1040.52942,,1
1040.30737,,1
1040.20972,,1
1040.67432,,1
1040.67175,,1
1040.192,,1
1040.31665,,1
1040.63977,,1
1040.37671,,1
1040.11926,,1
1040.35449,,1
1040.70618,,1
1040.98474,,1
1040.7738,,1
1040.78345,,1
1040.90747,,1
1040.54712,,1
1040.41125,,1
1040.046,,1
1040.09985,,1
1040.35193,,1
1040.47729,,1
1040.07349,,1
1040.53235,,1
1040.13,,1
1040.45728,,1
1040.03357,,1
1040.91821,,1
1040.61487,,1
1040.85425,,1
1040.217,,1
1040.75623,,1
1040.17664,,1
1040.42578,,1
1040.8938,,1
1040.25439,,1
1040.79089,,1
1040.6532,,1
1040.97864,,1
1040.54578,,1
1040.76123,,1
1040.10815,,1
1040.39246,,1
1040.90088,,1
1040.67456,,1
1040.13184,,1
1040.54749,,1
1040.50452,,1
1040.253,,1
1040.58264,,1
1040.052,,1
1040.368,,1
1040.85669,,1
1040.15283,,1
1040.94775,,1
1040.02893,,1
1040.8855,,1
1040.58118,,1
1040.57068,,1
1040.50635,,1
1040.92725,,1
1040.57813,,1
1040.9563,,1
1040.53833,,1
1040.82117,,1
1040.10938,,1
1040.81689,,1
1040.26111,,1
1040.139,,1
1040.29,,1
1040.77686,,1
1040.034,,1
1040.31116,,1
1040.66431,,1
1040.2583,,1
1040.4408,,1
1040.91565,,1
1040.28467,,1
1040.21277,,1
1040.34131,,1
1040.50623,,1
1040.34534,,1
1040.17029,,1
1040.843,,1
1040.387,,1
1040.24683,,1
1040.00928,,1
1040.14539,,1
1040.92139,,1
1041.534,,1
1041.37964,,1
1041.32629,,1
1041.89136,,1
1041.19641,,1
1041.60022,,1
1041.87463,,1
1041.04333,,1
1041.64368,,1
1041.59375,,1
1041.16846,,1
1041.57813,,1
1041.5022,,1
1041.24951,,1
1041.03259,,1
1041.5011,,1
1041.79431,,1
1041.72913,,1
1041.15137,,1
1041.05481,,1
1041.06738,,1
1041.627,,1
1041.68848,,1
1041.74658,,1
1041.67737,,1
1041.83887,,1
1041.618,,1
1041.057,,1
1041.71082,,1
1041.20337,,1
1041.63953,,1
1041.59326,,1
1041.53076,,1
1041.14661,,1
1041.05908,,1
1041.40332,,1
1041.37708,,1
1041.06335,,1
1041.07361,,1
1041.03674,,1
1041.619,,1
1041.83667,,1
1041.21936,,1
1041.30371,,1
1041.73059,,1
1041.63489,,1
1041.48132,,1
1041.54114,,1
1041.63208,,1
1041.31555,,1
1041.46191,,1
1041.74463,,1
1041.1958,,1
1041.83069,,1
1041.85864,,1
1041.03711,,1
1041.50793,,1
1041.08813,,1
1041.36719,,1
1041.0625,,1
1041.93494,,1
1041.35571,,1
1041.74548,,1
1041.84546,,1
1041.61072,,1
1041.24023,,1
1041.467,,1
1041.95435,,1
1041.76892,,1
1041.54553,,1
1041.85059,,1
1041.966,,1
1041.69739,,1
1041.74414,,1
1041.88477,,1
1041.87524,,1
1041.52832,,1
1041.444,,1
1041.149,,1
1041.86121,,1
1041.29834,,1
1041.924,,1
1041.37585,,1
1041.04724,,1
1041.16455,,1
1041.2782,,1
1041.78772,,1
1041.40039,,1
1041.51819,,1
1041.6781,,1
1041.60022,,1
1042.09558,,1
1042.53711,,1
1042.62231,,1
1042.453,,1
1042.79565,,1
1042.03394,,1
1042.974,,1
1042.0448,,1
1042.6521,,1
1042.438,,1
1042.405,,1
1042.82666,,1
1042.90808,,1
1042.74854,,1
1042.94714,,1
1042.41736,,1
1042.72168,,1
1042.934,,1
1042.27612,,1
1042.50378,,1
1042.69775,,1
1042.69739,,1
1042.87354,,1
1042.89575,,1
1042.74524,,1
1042.74341,,1
1042.1731,,1
1042.49268,,1
1042.61511,,1
1042.703,,1
1042.84131,,1
1042.37354,,1
1042.12744,,1
1042.50452,,1
1042.25208,,1
1042.59045,,1
1042.9248,,1
1042.58545,,1
1042.3053,,1
1042.24182,,1
1042.04224,,1
1042.981,,1
1042.67432,,1
1042.24463,,1
1042.37219,,1
1042.645,,1
1042.765,,1
1042.93933,,1
1042.87939,,1
1042.3446,,1
1042.21606,,1
1042.42456,,1
1042.614,,1
1042.382,,1
1042.29456,,1
1042.2981,,1
1042.61743,,1
1042.67358,,1
1042.90076,,1
1042.28418,,1
1042.81274,,1
1042.60376,,1
1042.38293,,1
1042.1897,,1
1042.00378,,1
1042.53955,,1
1042.8877,,1
1042.16235,,1
1042.59436,,1
1042.5968,,1
1042.56458,,1
1042.78235,,1
1042.51343,,1
1042.82361,,1
1042.16492,,1
1042.02722,,1
1042.24219,,1
1042.15393,,1
1042.19421,,1
1042.97742,,1
1042.75793,,1
1042.97388,,1
1042.43091,,1
1042.101,,1
1042.98242,,1
1042.63562,,1
1042.33179,,1
1042.72253,,1
1042.24255,,1
1042.30042,,1
1042.20557,,1
1042.85046,,1
1042.15808,,1
1042.06433,,1
1042.22534,,1
1042.828,,1
1042.29749,,1
1042.21692,,1
1042.49426,,1
1042.80981,,1
1042.82336,,1
1042.29321,,1
1042.90918,,1
1042.55579,,1
1043.81335,,1
1043.23926,,1
1043.34863,,1
1043.799,,1
1043.90442,,1
1043.64441,,1
1043.04907,,1
1043.45081,,1
1043.28821,,1
1043.30371,,1
1043.272,,1
1043.55627,,1
1043.29382,,1
1043.76392,,1
1043.52148,,1
1043.09534,,1
1043.20361,,1
1043.95874,,1
1043.51221,,1
1043.58923,,1
1043.93958,,1
1043.349,,1
1043.06311,,1
1043.99536,,1
1043.0946,,1
1043.416,,1
1043.52759,,1
1043.66882,,1
1043.60889,,1
1043.71411,,1
1043.46558,,1
1043.95215,,1
1043.48389,,1
1043.81775,,1
1043.22327,,1
1043.059,,1
1043.63879,,1
1043.89136,,1
1043.792,,1
1043.66211,,1
1043.728,,1
1043.61572,,1
1043.56152,,1
1043.62817,,1
1043.06384,,1
1043.26819,,1
1043.64087,,1
1043.60242,,1
1043.99036,,1
1043.61487,,1
1043.67908,,1
1043.27466,,1
1043.927,,1
1043.327,,1
1043.82153,,1
1043.01123,,1
1043.18579,,1
1043.428,,1
1043.3739,,1
1043.8197,,1
1043.99243,,1
1043.24109,,1
1043.3468,,1
1043.38843,,1
1043.54224,,1
1043.79114,,1
1043.747,,1
1043.04346,,1
1043.70679,,1
1043.79431,,1
1043.012,,1
1043.602,,1
1043.55322,,1
1043.29883,,1
1043.30029,,1
1043.71313,,1
1043.84961,,1
1043.14392,,1
1043.90393,,1
1043.68713,,1
1043.89978,,1
1043.50684,,1
1043.396,,1
1043.949,,1
1043.51624,,1
1043.65442,,1
1043.92456,,1
1043.31812,,1
1043.29944,,1
1043.09375,,1
1043.34778,,1
1043.79041,,1
1043.37231,,1
1043.63953,,1
1043.58264,,1
1043.20874,,1
1044.47986,,1
1044.44067,,1
1044.07471,,1
1044.57654,,1
1044.48608,,1
1044.34717,,1
1044.97681,,1
1044.1991,,1
1044.01355,,1
1044.87329,,1
1044.83093,,1
1044.27039,,1
1044.06921,,1
1044.03943,,1
1044.439,,1
1044.51282,,1
1044.9856,,1
1044.235,,1
1044.827,,1
1044.7113,,1
1044.88977,,1
1044.65271,,1
1044.96814,,1
1044.17383,,1
1044.89624,,1
1044.177,,1
1044.78149,,1
1044.90527,,1
1044.47864,,1
1044.63245,,1
1044.71118,,1
1044.67456,,1
1044.52246,,1
1044.2002,,1
1044.7771,,1
1044.37817,,1
1044.37744,,1
1044.084,,1
1044.78943,,1
1044.93481,,1
1044.27808,,1
1044.37683,,1
1044.19641,,1
1044.43933,,1
1044.61365,,1
1044.4917,,1
1044.98169,,1
1044.642,,1
1044.2439,,1
1044.38477,,1
1044.22607,,1
1044.2301,,1
1044.68115,,1
1044.77332,,1
1044.448,,1
1044.047,,1
1044.28918,,1
1044.75134,,1
1044.72473,,1
1044.81079,,1
1044.8822,,1
1044.987,,1
1044.87549,,1
1044.97058,,1
1044.93213,,1
1044.18286,,1
1044.86182,,1
1044.6261,,1
1044.6532,,1
1044.14917,,1
1044.16406,,1
1044.40527,,1
1044.68738,,1
1044.45374,,1
1044.34778,,1
1044.87622,,1
1044.44348,,1
1044.14111,,1
1044.92139,,1
1044.38416,,1
1044.08569,,1
1044.37927,,1
1044.47046,,1
1044.77173,,1
1044.645,,1
1044.83386,,1
1044.02527,,1
1044.853,,1
1044.54858,,1
1044.91528,,1
1044.76453,,1
1044.00427,,1
1044.24133,,1
1044.72778,,1
1044.5979,,1
1044.60828,,1
1044.14026,,1
1044.58081,,1
1044.00989,,1
1044.54285,,1
1044.51782,,1
1044.47009,,1
1044.37842,,1
1044.94617,,1
1044.4679,,1
1045.6947,,1
1045.477,,1
1045.279,,1
1045.81909,,1
1045.63367,,1
1045.46167,,1
1045.30737,,1
1045.39417,,1
1045.74487,,1
1045.43188,,1
1045.15417,,1
1045.705,,1
1045.89563,,1
1045.05908,,1
1045.87634,,1
1045.79138,,1
1045.63513,,1
1045.487,,1
1045.46863,,1
1045.59937,,1
1045.4054,,1
1045.45117,,1
1045.82043,,1
1045.24512,,1
1045.28772,,1
1045.93835,,1
1045.65527,,1
1045.20911,,1
1045.98267,,1
1045.77246,,1
1045.46973,,1
1045.02649,,1
1045.24707,,1
1045.50049,,1
1045.122,,1
1045.2937,,1
1045.96277,,1
1045.72681,,1
1045.87793,,1
1045.81824,,1
1045.74182,,1
1045.736,,1
1045.07813,,1
1045.35217,,1
1045.386,,1
1045.84753,,1
1045.65613,,1
1045.1355,,1
1045.58655,,1
1045.843,,1
1045.07935,,1
1045.17041,,1
1045.90015,,1
1045.5929,,1
1045.50061,,1
1045.85046,,1
1045.90283,,1
1045.02783,,1
1045.67969,,1
1045.76953,,1
1045.743,,1
1045.943,,1
1045.81555,,1
1045.4762,,1
1045.42151,,1
1045.4021,,1
1045.72888,,1
1045.98181,,1
1045.40894,,1
1045.97034,,1
1045.36035,,1
1045.21191,,1
1045.734,,1
1045.41064,,1
1045.791,,1
1045.342,,1
1045.07117,,1
1045.07947,,1
1045.77563,,1
1045.87988,,1
1045.35535,,1
1045.35315,,1
1045.36023,,1
1045.2345,,1
1045.47314,,1
1045.861,,1
1045.47583,,1
1045.21729,,1
1045.003,,1
1045.17334,,1
1045.58081,,1
1045.21057,,1
1045.614,,1
1045.53479,,1
1045.63953,,1
1045.90491,,1
1045.46545,,1
1045.96887,,1
1045.793,,1
1045.1886,,1
1045.50427,,1
1045.6875,,1
1045.19482,,1
1045.96753,,1
1045.76331,,1
1045.91406,,1
1045.45166,,1
1045.889,,1
1045.48328,,1
1045.56323,,1
1045.00879,,1
1045.01184,,1
1045.19775,,1
1045.57446,,1
1045.42786,,1
1045.86035,,1
1046.15454,,1
1046.03674,,1
1046.86731,,1
1046.623,,1
1046.55481,,1
1046.96716,,1
1046.23145,,1
1046.2207,,1
1046.74475,,1
1046.69128,,1
1046.72839,,1
1046.75854,,1
1046.33167,,1
1046.53418,,1
1046.30688,,1
1046.40759,,1
1046.04688,,1
1046.558,,1
1046.847,,1
1046.48352,,1
1046.05884,,1
1046.88074,,1
1046.74646,,1
1046.04626,,1
1046.2854,,1
1046.38928,,1
1046.16943,,1
1046.09119,,1
1046.17151,,1
1046.1759,,1
1046.66565,,1
1046.21973,,1
1046.73169,,1
1046.56079,,1
1046.29407,,1
1046.147,,1
1046.131,,1
1046.31445,,1
1046.25012,,1
1046.259,,1
1046.505,,1
1046.89685,,1
1046.83838,,1
1046.4115,,1
1046.60791,,1
1046.62158,,1
1046.35779,,1
1046.04749,,1
1046.14355,,1
1046.12585,,1
1046.95239,,1
1046.23157,,1
1046.7262,,1
1046.66138,,1
1046.20691,,1
1046.21265,,1
1046.13977,,1
1046.06909,,1
1046.15308,,1
1046.7373,,1
1046.91931,,1
1046.26746,,1
1046.45654,,1
1046.82031,,1
1046.82983,,1
1046.29919,,1
1046.791,,1
1046.51172,,1
1046.0127,,1
1046.30859,,1
1046.01245,,1
1046.002,,1
1046.15283,,1
1046.44019,,1
1046.15833,,1
1046.17786,,1
1046.17419,,1
1046.79321,,1
1046.783,,1
1046.967,,1
1046.15369,,1
1046.0575,,1
1046.98511,,1
1046.09863,,1
1046.10864,,1
1046.2981,,1
1046.94409,,1
1046.82556,,1
1046.87842,,1
1046.79138,,1
1046.51172,,1
1046.80676,,1
1046.06763,,1
1046.66675,,1
1046.23291,,1
1046.8689,,1
1046.87622,,1
1046.18909,,1
1046.19434,,1
1046.32727,,1
1046.39172,,1
1046.76465,,1
1046.22986,,1
1046.119,,1
1046.281,,1
1047.89758,,1
1047.91272,,1
1047.16956,,1
1047.3916,,1
1047.44543,,1
1047.3269,,1
1047.15247,,1
1047.41968,,1
1047.71777,,1
1047.50964,,1
1047.04517,,1
1047.81433,,1
1047.41406,,1
1047.58289,,1
1047.67761,,1
1047.20764,,1
1047.0813,,1
1047.2561,,1
1047.17334,,1
1047.65515,,1
1047.22424,,1
1047.37781,,1
1047.42322,,1
1047.03662,,1
1047.66272,,1
1047.12219,,1
1047.09241,,1
1047.40332,,1
1047.97278,,1
1047.9906,,1
1047.55957,,1
1047.92676,,1
1047.47327,,1
1047.664,,1
1047.19421,,1
1047.51392,,1
1047.7406,,1
1047.15979,,1
1047.59045,,1
1047.22461,,1
1047.44666,,1
1047.4502,,1
1047.81592,,1
1047.75818,,1
1047.0437,,1
1047.48621,,1
1047.52808,,1
1047.329,,1
1047.15076,,1
1047.2843,,1
1047.71753,,1
1047.17261,,1
1047.49463,,1
1047.64893,,1
1047.16125,,1
1047.237,,1
1047.28516,,1
1047.25378,,1
1047.34351,,1
1047.52087,,1
1047.55212,,1
1047.299,,1
1047.30359,,1
1047.5636,,1
1047.8241,,1
1047.2251,,1
1047.02332,,1
1047.68079,,1
1047.42456,,1
1047.98279,,1
1047.90283,,1
1047.67151,,1
1047.9386,,1
1047.8916,,1
1047.95166,,1
1047.36279,,1
1047.50366,,1
1047.44177,,1
1047.11121,,1
1047.45325,,1
1047.562,,1
1047.45129,,1
1047.952,,1
1047.275,,1
1047.45532,,1
1047.40649,,1
1047.18616,,1
1047.21228,,1
1047.21143,,1
1047.718,,1
1047.73938,,1
1047.76514,,1
1047.83838,,1
1047.90234,,1
1047.51477,,1
1047.36377,,1
1047.6626,,1
1047.89307,,1
1047.206,,1
1047.97766,,1
1047.61353,,1
1047.08008,,1
1048.42908,,1
1048.29,,1
1048.99561,,1
1048.45435,,1
1048.62061,,1
1048.67932,,1
1048.02258,,1
1048.12756,,1
1048.35852,,1
1048.34839,,1
1048.275,,1
1048.29407,,1
1048.46631,,1
1048.488,,1
1048.00183,,1
1048.05261,,1
1048.98865,,1
1048.627,,1
1048.84216,,1
1048.666,,1
1048.84717,,1
1048.16187,,1
1048.57568,,1
1048.52979,,1
1048.16833,,1
1048.902,,1
1048.15234,,1
1048.365,,1
1048.52686,,1
1048.49121,,1
1048.18823,,1
1048.63037,,1
1048.92725,,1
1048.7179,,1
1048.00769,,1
1048.884,,1
1048.78528,,1
1048.06836,,1
1048.73621,,1
1048.1189,,1
1048.06274,,1
1048.87292,,1
1048.585,,1
1048.48792,,1
1048.4021,,1
1048.35254,,1
1048.07019,,1
1048.07092,,1
1048.2124,,1
1048.20325,,1
1048.06726,,1
1048.08777,,1
1048.44409,,1
1048.59436,,1
1048.51685,,1
1048.14514,,1
1048.87585,,1
1048.76,,1
1048.72778,,1
1048.60535,,1
1048.33,,1
1048.97131,,1
1048.74866,,1
1048.51453,,1
1048.13367,,1
1048.90869,,1
1048.91528,,1
1048.43726,,1
1048.81519,,1
1048.02979,,1
1048.45361,,1
1048.57861,,1
1048.16248,,1
1048.00391,,1
1048.39075,,1
1048.397,,1
1048.83618,,1
1048.37268,,1
1048.13818,,1
1048.49976,,1
1048.10632,,1
1048.19275,,1
1048.51,,1
1048.66272,,1
1048.32312,,1
1048.1886,,1
1048.36279,,1
1048.94019,,1
1048.389,,1
1048.14685,,1
1048.91907,,1
1048.7511,,1
1048.0686,,1
1048.24072,,1
1048.84351,,1
1048.63245,,1
1048.5863,,1
1048.91138,,1
1048.87341,,1
1048.77222,,1
1048.81372,,1
1048.53784,,1
1048.221,,1
1048.27112,,1
1048.71155,,1
1048.43335,,1
1048.54175,,1
1048.369,,1
1048.18726,,1
1048.94531,,1
1048.78979,,1
1048.23145,,1
1048.60059,,1
1048.347,,1
1048.5553,,1
1048.31152,,1
1048.20007,,1
1049.02209,,1
1049.9624,,1
1049.28967,,1
1049.6582,,1
1049.011,,1
1049.48962,,1
1049.40918,,1
1049.51538,,1
1049.13525,,1
1049.156,,1
1049.81433,,1
1049.22986,,1
1049.943,,1
1049.48,,1
1049.10315,,1
1049.50647,,1
1049.90662,,1
1049.93494,,1
1049.68164,,1
1049.27258,,1
1049.93689,,1
1049.84973,,1
1049.93811,,1
1049.07764,,1
1049.57935,,1
1049.76013,,1
1049.31592,,1
1049.91479,,1
1049.85657,,1
1049.38135,,1
1049.22424,,1
1049.43665,,1
1049.71582,,1
1049.46,,1
1049.50293,,1
1049.10278,,1
1049.09924,,1
1049.24109,,1
1049.48022,,1
1049.56311,,1
1049.64063,,1
1049.01306,,1
1049.37646,,1
1049.10156,,1
1049.37219,,1
1049.146,,1
1049.36157,,1
1049.47058,,1
1049.35645,,1
1049.12585,,1
1049.82886,,1
1049.16858,,1
1049.45837,,1
1049.25366,,1
1049.7113,,1
1049.20251,,1
1049.15881,,1
1049.5592,,1
1049.25183,,1
1049.38635,,1
1049.488,,1
1049.13757,,1
1049.43408,,1
1049.43713,,1
1049.09717,,1
1049.56116,,1
1049.87085,,1
1049.94519,,1
1049.00342,,1
1049.32239,,1
1049.855,,1
1049.58313,,1
1049.50549,,1
1049.982,,1
1049.02161,,1
1049.3429,,1
1049.24707,,1
1049.45178,,1
1049.222,,1
1049.584,,1
1049.83069,,1
1049.82874,,1
1049.06665,,1
1049.02356,,1
1049.05542,,1
1049.2793,,1
1049.27881,,1
1049.5719,,1
1049.77661,,1
1049.83337,,1
